  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      551        0.425        4.978            0      426.657      102.016       89.925
      552        0.810        4.940            0      428.168       90.369       95.693
      553        1.008        5.047            0      425.744      107.664       96.081
      554        0.625        4.704            0      422.041      100.552       97.380
      555        0.600        4.929            0      431.807      118.850       97.080
      556        0.907        4.909            0      428.679       89.436      100.058
      557        0.679        5.067            0      426.746      103.326       94.733
      558        0.915        4.995            0      426.900      130.203       96.380
      559        0.660        5.136            0      425.464      105.283       96.860
      560        0.630        5.006            0      422.129      116.087       91.990
      561        0.989        4.919            0      425.009       74.429       99.708
      562        1.028        4.987            0      430.739       93.685       96.962
      563        0.693        4.972            0      433.588      135.400       95.922
      564        0.854        4.801            0      405.310      132.908      101.286
      565        0.626        4.673            0      399.045      136.467      104.016
      566        0.681        4.716            0      400.108      118.027      100.872
      567        0.917        4.715            0      397.971      121.762      101.474
      568        0.669        4.743            0      401.405      112.058      103.486
      569        0.865        4.880            0      411.222      121.931       98.706
      570        0.912        4.756            0      406.649      125.899      100.223
      571        0.478        4.726            0      404.335      102.855       98.859
      572        0.595        4.869            0      410.656      100.874       98.210
      573        0.639        4.807            0      403.608      158.641      102.150
      574        0.637        4.884            0      417.908      136.102      100.510
      575        0.744        4.847            0      407.356      152.839       97.960
      576        0.768        4.898            0      409.632      135.629       99.043
      577        0.646        5.023            0      422.611      171.397       99.343
      578        0.264        4.851            0      408.798      147.366      100.129
      579        0.825        4.774            0      407.090      132.999      101.373
      580        0.887        4.843            0      413.376      111.579       97.297
      581        1.006        5.020            0      425.601      163.075      100.827
      582        0.777        4.779            0      403.724      151.830      104.350
      583        0.773        4.801            0      409.600      153.256      103.630
      584        0.836        5.003            0      416.979      142.579      100.978
      585        0.978        4.910            0      422.150      123.336       99.271
      586        0.941        4.988            0      430.668      130.288       97.165
      587        0.645        4.984            0      419.861      130.354      101.768
      588        1.184        5.034            0      431.175      113.033      102.810
      589        0.758        4.904            0      416.896       87.571      101.659
      590        0.689        5.263            0      427.045      120.760       94.797
      591        0.877        4.841            0      415.040      103.285      102.442
      592        0.766        4.814            0      402.727      109.065       99.584
      593        0.911        4.902            0      413.473      120.707      102.234
      594        0.592        5.004            0      424.483      121.747      101.343
      595        0.636        5.004            0      417.662      109.309      100.276
      596        0.626        4.895            0      407.778      118.184      103.429
      597        0.787        4.832            0      408.326       92.951       99.132
      598        0.546        4.969            0      422.110      151.741      101.817
      599        0.746        4.828            0      408.597      133.397       98.625
      600        0.836        4.939            0      417.570       86.993      101.548
      601        0.838        4.946            0      414.602      112.942      100.289
      602        0.538        4.791            0      407.841      107.901       99.483
      603        1.066        4.788            0      403.014      102.045       98.366
      604        0.819        4.890            0      412.509      107.023      103.504
      605        0.682        4.989            0      418.233      106.818      100.960
      606        0.914        4.799            0      406.627      112.796       98.950
      607        0.852        4.936            0      416.545      119.727      100.841
      608        0.855        5.000            0      415.934      138.000       99.730
      609        0.853        4.988            0      423.124      136.651       98.519
      610        0.800        4.810            0      409.511      144.298      100.878
      611        0.763        4.776            0      413.038      110.185      101.181
      612        0.667        4.919            0      411.636      123.711       99.651
      613        0.864        4.998            0      418.065      147.827       97.417
      614        0.633        4.743            0      410.118      113.850       96.392
      615        0.995        4.716            0      403.496      128.050       98.154
      616        0.713        4.611            0      398.104       80.940      100.301
      617        0.669        4.720            0      403.185      108.036      100.451
      618        0.953        4.622            0      398.591      111.427      102.720
      619        0.488        4.865            0      412.558      120.791      104.319
      620        0.557        4.637            0      397.188      108.051      100.880
      621        0.686        4.697            0      397.548       97.947      100.830
      622        0.616        4.821            0      407.909      113.606      100.514
      623        0.758        4.852            0      409.267      110.896      101.326
      624        0.534        4.686            0      399.362      133.555      100.902
      625        0.592        4.844            0      409.161       81.886      101.156
      626        0.989        4.787            0      410.965       98.872      100.942
      627        1.008        4.866            0      414.164      136.998      100.941
      628        0.596        4.605            0      393.437      156.287      100.619
      629        0.813        4.749            0      406.201      150.173       97.413
      630        0.717        4.854            0      424.355      129.898       98.899
      631        0.971        4.728            0      408.054      142.314       97.262
      632        0.712        4.693            0      400.595      142.983      102.708
      633        0.868        4.742            0      405.418      103.405      102.953
      634        0.852        4.870            0      408.374       95.665       99.038
      635        0.579        4.728            0      404.495      108.944      103.654
      636        0.735        4.695            0      401.996      131.714      100.251
      637        0.796        4.870            0      411.835      104.493      104.317
      638        0.794        4.777            0      411.922       77.887      101.813
      639        0.499        4.745            0      402.470      100.106       96.260
      640        0.777        4.754            0      402.422      132.781      101.855
      641        0.800        4.704            0      398.211      117.499      102.685
      642        0.700        4.611            0      395.711      125.577      103.186
      643        1.019        4.649            0      396.838       87.425       98.554
      644        0.996        4.731            0      403.584       87.692      101.392
      645        0.444        4.699            0      395.991       79.151      101.384
      646        0.700        4.617            0      392.659      101.479      105.243
      647        0.804        4.882            0      405.678      102.377      100.093
      648        0.759        4.811            0      409.425      108.455      103.005
      649        0.928        4.790            0      407.530       93.513      103.928
      650        0.575        4.723            0      402.104       95.049      100.172
      651        0.413        4.790            0      408.364       72.421       99.462
      652        0.819        4.819            0      406.126       83.479       97.084
      653        1.005        4.788            0      402.452       83.277      102.196
      654        0.826        4.834            0      411.449       75.031       97.851
      655        1.018        4.661            0      398.183       73.722      101.973
      656        0.972        4.709            0      398.557       92.767      104.017
      657        0.940        4.782            0      406.708      111.304      100.025
      658        0.996        4.700            0      397.546       92.052      101.219
      659        0.978        4.721            0      399.040       73.798      102.604
      660        0.912        4.589            0      390.515       95.515      101.765
      661        0.762        4.662            0      401.048      103.305      102.106
      662        0.911        4.595            0      395.535      122.631      105.305
      663        0.901        4.760            0      399.813       84.966      104.068
      664        0.715        4.628            0      395.540       82.689      103.534
      665        0.744        4.791            0      407.402       88.065       99.194
      666        0.804        4.803            0      405.597       89.918      101.961
      667        0.985        4.700            0      403.366      119.899      102.575
      668        0.600        4.613            0      397.052      140.178      102.446
      669        0.537        4.675            0      400.519      132.508      104.240
      670        0.904        4.698            0      393.958      128.504      101.559
      671        0.405        4.722            0      398.093       92.433      104.004
      672        0.675        4.697            0      398.416       87.178       97.603
      673        0.849        4.826            0      419.625       88.538       97.011
      674        0.619        4.714            0      407.197      107.985      100.392
      675        0.731        4.802            0      407.903       87.379       96.448
      676        0.984        4.909            0      419.613       90.133      102.637
      677        0.294        4.824            0      407.470       90.303       98.128
      678        0.659        4.791            0      404.973      100.279      100.880
      679        0.674        4.750            0      406.543      118.082      101.063
      680        0.564        4.735            0      410.346       86.399      102.712
      681        0.576        4.868            0      414.558      112.118       97.533
      682        0.828        4.812            0      411.249       99.152      101.347
      683        0.574        4.591            0      400.871      103.789       98.722
      684        0.767        4.653            0      400.761      108.860       98.816
      685        0.883        4.746            0      404.210       93.576      102.257
      686        0.818        5.025            0      421.981       76.129       96.163
      687        0.903        5.074            0      431.576       79.932       93.997
      688        0.727        4.861            0      412.018      117.356       98.231
      689        0.499        4.749            0      403.015      121.657       97.750
      690        0.597        4.886            0      412.112      115.997      100.550
      691        0.769        4.636            0      393.366      133.110      103.411
      692        0.851        4.714            0      401.909      103.820      101.806
      693        0.822        4.639            0      399.016      124.304       99.980
      694        0.915        4.867            0      425.221      109.245       99.532
      695        0.789        4.626            0      402.717      106.991       95.850
      696        0.641        4.608            0      397.593      113.584       97.877
      697        0.769        4.605            0      406.039      103.450       97.422
      698        0.774        4.819            0      420.186       82.083       94.090
      699        0.693        4.643            0      404.159       92.855       97.005
      700        0.656        4.851            0      424.206      107.087       95.778
      701        0.895        4.753            0      411.354       92.815       93.265
      702        0.486        4.630            0      398.682       87.353       95.901
      703        0.804        4.788            0      416.825      108.142       94.291
      704        0.943        4.618            0      406.227      116.276       99.588
      705        0.851        4.998            0      430.620      120.484      100.483
      706        0.728        4.934            0      423.162      135.643       90.689
      707        0.677        4.764            0      423.980       95.261      103.509
      708        0.548        4.872            0      428.882      104.081       97.294
      709        0.948        4.798            0      418.131      124.835       99.691
      710        1.308        4.669            0      398.899      121.148       98.219
      711        0.619        4.639            0      392.933      133.482      102.075
      712        0.926        4.523            0      388.943      156.163      102.168
      713        0.870        4.569            0      386.301      179.352      101.680
      714        0.763        4.798            0      403.951      135.718      103.043
      715        0.647        4.910            0      411.433      154.521      104.105
      716        0.951        4.740            0      407.020      134.379      104.969
      717        0.622        4.653            0      393.014      126.723      103.931
      718        0.548        4.841            0      412.840      106.659      101.000
      719        0.690        4.805            0      402.712      139.202       97.228
      720        0.647        4.852            0      407.839      120.187       99.722
      721        0.678        4.751            0      404.611      101.433      101.212
      722        0.600        4.774            0      404.312      104.023       98.108
      723        1.222        4.932            0      431.637      127.087       99.068
      724        0.816        4.596            0      395.122      105.605      102.186
      725        0.684        4.753            0      398.627      103.132       98.107
      726        0.731        4.964            0      410.925      165.805       90.998
      727        0.893        4.663            0      398.409      123.721      100.939
      728        1.105        4.637            0      400.896      152.449       99.942
      729        0.606        4.703            0      407.882      162.480       98.548
      730        0.708        4.805            0      413.656      168.659      100.592
      731        0.899        4.760            0      410.824      138.488      101.015
      732        1.567        4.871            0      415.990      113.434       99.845
      733        0.713        4.938            0      417.814      145.876       98.834
      734        0.602        4.748            0      412.683      124.495       97.074
      735        0.716        4.830            0      410.375      111.701       99.035
      736        0.784        4.926            0      421.820      108.903       97.919
      737        0.878        4.826            0      408.025      109.937       99.853
      738        0.735        4.633            0      400.130      115.114      101.926
      739        0.798        4.985            0      416.099      127.625       98.558
      740        0.543        4.862            0      407.626      154.260       95.077
      741        0.645        4.904            0      414.533      144.859       97.203
      742        0.933        5.005            0      421.177      153.979       99.500
      743        1.046        4.792            0      412.703      150.592      101.542
      744        1.517        4.877            0      410.288      145.148      103.294
      745        1.511        4.737            0      410.344      126.174      102.444
      746        1.597        5.019            0      432.058      161.532      104.134
      747        1.397        4.703            0      404.300      145.638       97.634
      748        1.344        4.853            0      421.081      141.789      100.195
      749        1.235        4.736            0      409.923      122.379      104.493
      750        0.953        4.806            0      412.286       97.198       97.096
      751        1.574        4.858            0      414.656      126.515      102.959
      752        0.843        4.610            0      405.485      135.876      103.401
      753        0.752        4.645            0      403.556      140.951      101.633
      754        1.006        4.748            0      403.665      163.138      104.916
      755        0.850        4.798            0      402.163      116.384      101.626
      756        0.933        4.853            0      413.753      106.766      101.658
      757        0.821        4.838            0      411.010      139.207      100.388
      758        1.021        4.509            0      392.676       99.108      105.234
      759        0.722        4.604            0      401.748      119.060       98.970
      760        0.681        4.786            0      409.891      107.998       98.583
      761        0.867        4.822            0      408.822       96.478       98.958
      762        0.758        4.751            0      405.667      124.159      101.716
      763        0.778        4.768            0      408.739      143.940      101.723
      764        0.838        4.830            0      409.946      165.359      100.655
      765        0.614        4.769            0      409.285      146.646      100.546
      766        0.680        4.793            0      400.112      148.991       97.756
      767        0.506        4.791            0      408.512      122.946       98.173
      768        0.951        4.697            0      404.294      138.939       97.550
      769        0.512        4.832            0      408.337      130.789       98.493
      770        0.564        4.725            0      415.024      124.994      101.721
      771        0.708        4.812            0      411.329      105.514       98.732
      772        0.403        4.731            0      412.968      111.559      101.660
      773        0.617        4.655            0      401.083      120.309      100.388
      774        0.581        4.720            0      405.373      130.480       98.447
      775        0.899        4.814            0      418.718      109.834       97.727
      776        0.648        4.715            0      405.535       85.552       97.106
      777        0.743        4.728            0      409.563      101.571       94.474
      778        1.185        4.778            0      411.999       89.151      103.823
      779        0.839        4.774            0      406.106      100.283       96.281
      780        0.790        4.554            0      389.359       91.725      103.353
      781        0.907        4.712            0      407.052      108.212      100.499
      782        0.790        4.682            0      400.259       94.359      100.928
      783        0.906        4.737            0      410.091      102.299      101.185
      784        0.745        4.637            0      401.335      128.144       97.374
      785        0.907        4.689            0      404.605      132.836       97.142
      786        0.794        4.717            0      402.522      112.182       94.604
      787        1.000        4.837            0      413.674      104.235      104.558
      788        0.875        4.798            0      411.156      149.354       99.536
      789        0.984        4.848            0      412.333      134.943       96.734
      790        0.564        4.931            0      415.848      149.133      101.827
      791        0.601        4.923            0      417.351      140.758      101.869
      792        0.839        4.928            0      411.948      139.146      102.600
      793        0.784        5.014            0      426.400      153.580       96.215
      794        0.918        4.807            0      405.708      120.145       99.243
      795        0.552        4.825            0      406.364      143.344      102.202
      796        0.497        4.700            0      406.149      122.762      104.669
      797        0.699        4.749            0      405.002      166.853      107.392
      798        0.963        4.791            0      413.131      152.225      105.105
      799        0.771        4.739            0      414.133      166.664       98.841
      800        0.564        4.679            0      408.823      132.488       98.095
      801        0.414        4.622            0      403.134      122.734       98.506
      802        0.999        4.661            0      405.333      149.678      104.174
      803        0.495        4.681            0      408.928      127.809      101.758
      804        1.042        4.814            0      430.050      111.258       94.519
      805        0.800        4.630            0      402.516      123.410      100.160
      806        0.651        4.936            0      424.655      120.027       91.086
      807        0.749        4.634            0      404.729      104.176      102.209
      808        0.643        4.698            0      408.886      142.117       99.163
      809        1.047        4.504            0      396.790      128.787       98.166
      810        0.788        4.883            0      419.306      127.429       95.358
      811        0.816        4.711            0      409.227       93.043       93.835
      812        0.966        4.625            0      403.490       86.808       96.154
      813        0.718        5.061            0      432.153       95.583       92.451
      814        0.938        4.859            0      425.688      123.779       96.597
      815        0.754        4.763            0      423.093       93.040       96.800
      816        0.466        4.833            0      417.486       96.381       95.686
      817        1.031        5.018            0      420.742      126.183       92.394
      818        0.986        5.116            0      427.295      118.192       91.754
      819        1.099        5.267            0      424.495      141.152       88.626
      820        0.902        4.782            0      415.415      152.710       94.853
      821        0.859        4.852            0      422.581      104.993       87.968
      822        0.426        4.997            0      426.978      135.840       87.296
      823        0.472        4.780            0      416.564      114.316       90.411
      824        0.390        4.864            0      420.703      111.823       92.006
      825        0.675        4.901            0      424.381      119.726       99.872
      826        0.679        4.881            0      421.253      106.794       93.621
      827        0.705        5.009            0      428.183      128.385       95.529
      828        0.811        4.821            0      418.498      103.497       95.623
      829        0.971        5.160            0      425.710      114.460       91.067
      830        0.510        5.057            0      433.120      106.498       99.857
      831        0.868        5.061            0      434.970      123.281       94.351
      832        1.150        5.162            0      428.785      113.789       91.257
      833        0.829        5.204            0      426.371       99.239       93.305
      834        0.950        5.090            0      429.735       99.742       90.280
      835        0.905        5.054            0      427.654       98.411      100.340
      836        0.664        5.050            0      426.551       89.179       90.426
      837        0.748        5.236            0      428.393      112.838       90.836
      838        0.806        5.022            0      427.785       96.691       91.332
      839        0.960        5.028            0      427.594      126.592       90.905
      840        0.981        5.180            0      427.056      113.470       93.711
      841        0.764        5.150            0      425.430      130.540       95.572
      842        0.883        5.157            0      427.141      129.092       90.179
      843        0.865        5.019            0      424.527      126.181       95.826
      844        0.679        5.120            0      424.474      142.455       95.506
      845        1.025        4.850            0      426.906      113.001       89.240
      846        0.779        4.799            0      419.660      108.476       95.598
      847        0.605        4.845            0      418.986      141.210       92.977
      848        0.617        4.824            0      417.961      112.549       93.008
      849        0.352        4.699            0      413.183       98.830       97.502
      850        0.774        4.743            0      417.155      119.624       98.939
      851        0.730        4.728            0      420.363      164.561       99.217
      852        0.513        4.778            0      428.127      124.342      101.917
      853        0.900        5.194            0      428.654      142.857       90.452
      854        0.674        5.073            0      425.169      101.311       94.526
      855        0.798        4.644            0      411.897      120.299       99.720
      856        0.760        4.604            0      406.689      116.148       98.652
      857        0.533        4.989            0      425.537      125.052       98.267
      858        0.747        4.575            0      398.822      109.718       99.337
      859        0.930        4.818            0      431.437      108.458      101.320
      860        0.865        4.997            0      427.093      149.989       90.434
      861        1.036        4.948            0      429.167      130.922       97.790
      862        1.088        5.044            0      424.466      128.262       91.010
      863        0.731        5.048            0      431.821      166.648       97.857
      864        0.865        4.700            0      408.597      146.891       93.635
      865        0.790        4.715            0      402.157      159.098       92.264
      866        0.599        4.766            0      413.864      122.339       94.502
      867        0.865        4.781            0      413.511      115.283       93.462
      868        0.621        4.622            0      402.610      134.682      100.490
      869        0.964        4.668            0      408.517      101.206       96.723
      870        0.779        4.818            0      416.438      112.368       93.606
      871        0.864        4.706            0      406.147      116.082       94.626
      872        0.765        4.869            0      426.060       91.530       89.880
      873        0.884        4.800            0      415.530      120.823       91.603
      874        0.628        4.633            0      404.217       64.949       96.789
      875        0.607        4.956            0      424.624       89.181       89.788
      876        0.952        4.650            0      408.528       72.950       97.981
      877        0.992        4.717            0      410.123       93.582       98.101
      878        0.853        4.734            0      409.672       89.954       99.907
      879        0.716        4.822            0      412.428      109.588       92.838
      880        0.740        4.746            0      406.863       82.705       91.526
      881        0.879        4.776            0      409.665       84.958       95.785
      882        1.018        4.960            0      427.646       98.272       96.142
      883        0.976        4.681            0      401.497       89.194       97.155
      884        0.707        4.727            0      405.375       80.560       94.242
      885        0.721        4.794            0      414.471       91.006       93.170
      886        0.971        4.623            0      406.504       95.407       96.023
      887        0.945        4.737            0      415.313      108.384       93.183
      888        0.773        4.878            0      417.635      118.778       93.164
      889        0.603        4.753            0      406.157      122.740       93.103
      890        1.530        4.792            0      419.000       96.183       97.760
      891        0.853        4.581            0      403.640      109.188       99.904
      892        0.892        4.955            0      422.805      127.430       92.319
      893        0.704        4.760            0      408.315      115.777       92.734
      894        0.611        4.796            0      419.234      126.447       96.466
      895        0.489        4.855            0      414.959      133.189       91.472
      896        0.574        4.773            0      412.919      112.567       91.764
      897        0.956        4.688            0      405.876       97.687       94.426
      898        0.722        4.674            0      415.805      111.548       97.598
      899        0.986        4.745            0      419.330      100.510       96.968
      900        0.748        4.722            0      409.732       98.265       98.767
      901        0.791        4.598            0      406.595       89.117      100.478
      902        0.966        4.609            0      403.570      104.685       96.792
      903        0.702        4.660            0      412.690      127.842       98.298
      904        0.723        4.837            0      424.601      108.490       94.361
      905        0.947        4.677            0      408.818      103.174       96.657
      906        0.887        4.744            0      418.301      119.506       95.728
      907        0.842        4.568            0      400.973       82.870      100.135
      908        0.966        4.826            0      434.254      111.724       92.931
      909        0.780        4.661            0      413.434       90.339       97.767
      910        0.916        4.653            0      407.106       85.694       97.840
      911        0.762        4.590            0      402.039       68.499       97.571
      912        0.886        4.643            0      414.694       80.394      101.088
      913        0.437        4.667            0      401.796       89.192       99.938
      914        0.837        4.681            0      411.717       70.064      101.472
      915        0.829        4.684            0      409.801       97.561      100.070
      916        0.602        4.663            0      404.286       82.855       97.681
      917        0.958        4.760            0      408.239       86.326       97.500
      918        0.717        4.697            0      413.354       89.610      102.042
      919        0.545        4.712            0      412.409       85.298       97.416
      920        0.689        4.666            0      415.077       95.961       96.384
      921        0.678        4.635            0      404.549      107.442      101.517
      922        0.963        4.590            0      405.493       84.265       97.590
      923        0.666        4.743            0      420.019       87.006       91.477
      924        0.887        4.709            0      415.120       83.013       99.062
      925        0.614        4.683            0      414.593       79.578       92.174
      926        1.013        4.630            0      418.463       89.883      102.794
      927        0.997        4.660            0      411.363       95.965      101.520
      928        0.815        4.633            0      405.701       96.728       99.226
      929        0.555        4.581            0      403.397      109.040       96.084
      930        0.878        4.683            0      411.654      106.278       93.546
      931        0.905        4.787            0      409.362       91.657       93.815
      932        0.540        4.880            0      417.936      118.235       91.504
      933        0.962        4.621            0      407.660      107.438       96.549
      934        0.633        4.693            0      411.959      120.329       94.326
      935        0.871        4.496            0      388.501       85.830      100.500
      936        0.687        4.696            0      410.151       93.807       96.796
      937        0.927        4.701            0      414.746       96.224       93.930
      938        0.664        4.793            0      423.713       79.469       93.810
      939        0.689        4.644            0      407.862      110.174       96.210
      940        0.631        4.606            0      405.443      113.878       93.933
      941        0.804        4.641            0      408.850       88.321       92.296
      942        0.918        4.603            0      403.004       91.883       92.386
      943        0.351        4.638            0      403.539      111.384       91.674
      944        0.796        4.592            0      401.092       86.809       96.529
      945        0.723        4.595            0      399.666      106.294       98.448
      946        0.711        4.687            0      409.421      107.863       91.763
      947        0.981        4.784            0      427.991       95.036       99.013
      948        0.689        4.799            0      431.650      116.286       89.386
      949        0.522        4.622            0      405.071      113.600       94.166
      950        0.472        4.857            0      422.861      106.319       97.141
      951        0.593        4.917            0      418.007      112.224       93.032
      952        0.813        4.759            0      414.415      135.070       95.152
      953        0.930        4.783            0      417.903      116.875       97.657
      954        0.429        4.858            0      420.350      123.282       96.141
      955        0.289        4.684            0      404.744      103.407       93.345
      956        0.695        4.698            0      405.994      119.040       93.578
      957        0.952        4.899            0      416.524      143.740       91.229
      958        0.647        4.534            0      395.364       95.589      104.005
      959        0.667        4.785            0      408.213      119.349       91.641
      960        0.747        4.819            0      421.872      106.113       95.265
      961        0.549        4.656            0      396.847       81.697      102.655
      962        0.841        4.755            0      402.507      102.731       98.300
      963        0.508        4.698            0      408.762       81.503       99.469
      964        0.868        4.850            0      407.124       71.050       99.582
      965        0.605        4.762            0      410.824      119.363       99.647
      966        0.733        4.875            0      416.670       97.307      101.085
      967        0.749        4.821            0      406.374      114.512       97.374
      968        0.655        4.751            0      402.247      122.629      103.737
      969        0.648        4.795            0      406.550      128.825       97.840
      970        0.840        4.768            0      406.661      135.400      103.530
      971        0.369        4.715            0      403.232      130.679       97.871
      972        0.607        4.734            0      407.536      131.548      102.047
      973        0.849        4.750            0      405.059      116.283      100.715
      974        0.309        4.848            0      405.194      114.069       99.061
      975        0.992        4.623            0      397.246      130.651      100.088
      976        0.744        4.599            0      397.962       90.984      100.083
      977        0.778        4.641            0      399.067      101.362      100.480
      978        0.608        4.559            0      392.179       98.603       98.693
      979        0.526        4.622            0      397.426       91.780       99.268
      980        0.487        4.764            0      411.747      115.866      102.612
      981        0.704        4.762            0      402.006      140.696      101.510
      982        0.884        4.632            0      403.102      110.109      103.288
      983        1.007        4.794            0      405.223      129.229      102.828
      984        0.646        4.538            0      392.993      117.842      103.095
      985        0.946        4.692            0      408.501       94.888      102.785
      986        0.568        4.673            0      403.460       78.077      103.248
      987        0.614        4.621            0      399.932       82.983      100.104
      988        0.518        4.690            0      404.925       75.755      103.726
      989        0.777        4.661            0      398.276       81.571      100.593
      990        0.825        4.765            0      410.523      108.172       99.710
      991        0.532        4.873            0      414.098       82.859       98.097
      992        0.796        4.815            0      408.762       81.960      100.416
      993        0.656        4.783            0      411.340       77.649       98.246
      994        1.027        4.734            0      406.840      124.547      100.159
      995        0.728        4.634            0      404.183       97.511      104.149
      996        0.767        4.717            0      408.821       80.127      104.417
      997        0.904        4.691            0      409.907       87.101       99.630
      998        0.878        4.669            0      398.105      103.914      100.866
      999        0.813        4.653            0      399.164      104.277      100.492
     1000        0.628        4.636            0      403.278      115.807       98.641
