## Torsion are defined with the following atomIDs:
# dihed1: ai= 18 aj= 17 ak= 12 al= 11
# dihed2: ai= 13 aj= 14 ak= 31 al= 32
# dihed3: ai= 15 aj= 11 ak= 4 al= 3
# dihed4: ai= 2 aj= 1 ak= 35 al= 40
# dihed5: ai= 1 aj= 35 ak= 40 al= 38
# dihed6: ai= 40 aj= 38 ak= 44 al= 45
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
438  -23.795  130.825  -39.356 -165.236   88.183 -172.827
439  -59.715 -115.296  -41.406 -150.187   73.382 -163.623
440  -89.355  -23.895  -51.216 -146.015   77.982 -170.139
441  -58.024 -109.070  -51.616 -146.512   76.395 -172.823
442  -46.862  -89.729  -44.090 -156.692   74.619 -156.683
443  -81.068   11.217  -33.731 -146.785   89.454  159.652
444  -54.179  -45.406  -43.252 -154.539   70.476 -177.762
445  -33.562   36.560  -47.764 -157.591   93.089  153.875
446  -59.407  145.712  -32.417 -170.096   79.681 -158.995
447  -58.638   -7.627  -54.223 -160.484   76.753 -175.318
448  -50.547  138.560  -58.591 -138.157  120.992  151.162
449 -142.663    0.339  -90.387 -111.701  131.537  127.336
450 -134.002   96.903 -118.194 -112.309  143.563  153.689
451 -139.559   11.192  -96.684 -100.596  152.980  145.970
452 -130.315 -122.677 -145.232  -72.441  141.312  152.961
453  -73.650 -130.430  -74.009 -165.944  136.688  173.332
454  -81.317 -105.456  -61.929 -157.091  136.963  160.657
455 -105.337  108.645  -91.730 -125.399  179.535  137.434
456 -122.999  123.969  -81.882 -127.174  162.058  141.943
457 -108.977   92.042 -128.037 -109.484  164.206  145.446
458 -121.296  -22.741 -147.916  -90.371  160.487  151.966
459 -123.054  -30.137 -139.679  -84.858  141.277  176.301
460 -133.610  -30.001 -147.716 -102.506  124.267 -178.261
461 -125.443  -36.505 -113.162 -109.173  149.665  144.647
462 -132.687  119.134 -139.335 -108.086  168.130  172.311
463  -43.575  -12.610  110.180   -2.270  148.960  163.577
464  -58.715   99.556  141.453  -18.211 -178.991  132.478
465 -119.045 -139.302 -122.843 -101.403  167.166  153.216
466 -131.844   33.885 -124.327  -75.167  -73.166   24.781
467 -116.782   18.341 -124.772  -62.416  -84.313   17.857
468 -114.296  -18.434 -136.358  -76.685  -73.367   35.709
469  -99.233  103.337 -122.656  -87.717  158.020  160.437
470 -144.098 -132.685 -125.975  -95.760  120.661  158.155
471 -120.254 -122.124 -105.137  -83.265   88.450  178.512
472 -141.563  -26.963 -108.363  -79.101  100.944 -163.281
473  -70.892  -99.748  -39.281 -128.584 -178.369  159.467
474 -108.252  -45.801 -119.406  -55.360 -164.942  158.330
475  -71.798   -9.999  -36.402 -106.896 -170.768 -164.955
476  124.160 -101.350  -62.342 -106.439  -83.231  169.693
477   39.114 -106.230  -90.300  -72.190 -123.365 -154.440
478   36.986 -110.876 -103.765  -73.165  -87.825  164.638
479   35.782 -114.305 -130.107  -29.876  -88.587  176.697
480   43.405 -126.255 -109.095  -88.493 -102.713  165.793
481  103.022 -165.371  -45.698 -119.982 -146.016 -156.651
482  132.119  -77.695  -52.436 -131.996  -96.116  179.802
483  105.260   27.854  -34.878 -137.043  -96.900  175.357
484  117.679   43.739  -62.094  -72.806  -79.109  158.296
485  103.102  137.367  -54.317 -108.670  -78.167  176.958
486 -144.454  133.398  -84.329  -83.481  -37.274  170.500
487  135.201  135.703  -53.674  -88.825  -81.607 -178.403
488  133.023   74.233  -56.263 -106.643  -84.261 -162.390
489  128.409   87.232  -42.243 -112.995  -84.867 -175.287
490  125.161  104.101  -34.615 -109.315  -92.863 -166.999
491  139.840   29.611  -68.526  -82.778  -60.737 -152.591
492  123.846 -144.023  -70.268  -77.151  -64.735 -163.606
493  113.119  118.846  -51.293 -100.616  -68.984 -147.021
494  -60.469   66.760  -47.310  -94.780  -83.780 -136.602
495  -49.316 -125.398  -73.914  -81.829  -89.222 -143.492
496  -48.468    0.303  -52.079  -96.591  -62.804 -159.139
497  -39.591  105.928  -48.433  -94.127  -76.055 -155.578
498 -152.160 -113.542 -120.995  -29.594  -88.848 -155.683
499  -54.802  140.694  -37.589 -103.840  -73.697 -159.667
500  -35.331  -97.076  -63.155 -101.739  -70.031 -145.046
501  -49.419  124.941  -66.895  -76.721  -62.780 -161.028
502  -36.394 -125.076  -54.399  -91.661  -66.221 -155.042
503  -45.383  -96.019  -59.818  -70.409  -74.905 -155.362
504  -36.081  -14.725  -72.506  -81.592  -78.428 -157.300
505  -42.313   91.838  -49.894  -92.399  -77.563 -135.488
506  -49.785  107.593  -60.259  -88.469  -77.551 -157.883
507  -44.818   -2.482  -68.823  -83.305  -65.812 -148.585
508  -65.177   -4.334  -45.370 -102.185  -89.875 -130.375
509  -37.684  -89.485  -68.538  -79.254  -77.149 -152.020
510  -49.739   19.241  -55.808  -94.795  -64.634 -136.103
511  -39.227  132.832  -84.200  -62.635  -77.264 -155.312
512  -37.817 -127.676  -55.304  -91.508  -59.708 -166.440
513  -56.149  -11.766  -51.316  -84.143  -73.917 -147.638
514  -35.989   24.983  -67.940  -92.213  -61.263 -154.597
515  -67.601  117.299  -63.527  -81.094  -71.936 -152.132
516  -40.196  -20.215  -38.353  -86.534  -53.338 -165.708
517  -43.688   -6.782  -63.137  -85.958  -58.545 -157.861
518  -40.013 -113.301  -61.892  -74.875  -59.450 -164.280
519  -45.192 -138.639  -59.582  -81.176  -66.838 -166.307
520  -64.902  128.732  -47.883 -107.310  -58.386 -151.767
521  -58.839 -134.287  -59.348  -96.252  -57.265 -160.757
522  -53.951  153.394  -58.412  -86.148  -59.711 -158.259
523  -47.120  -95.249  -64.338  -79.812  -51.233 -171.226
524  -56.915  131.527  -57.097  -79.340  -64.653 -155.851
525  -55.712 -108.811  -64.956  -83.341  -56.752 -158.164
526  -37.996  130.499  -69.523  -96.136  -97.809  176.256
527  -52.950   17.963  -28.671 -127.633 -124.556 -160.160
528  -47.385   14.177  -53.172 -129.401 -133.070 -163.018
529  -42.447 -173.841  -34.856 -130.385 -125.639 -156.021
530  -54.016  -48.952  -47.407 -112.848 -127.496 -153.089
531  -42.443 -127.824  -55.027 -119.301  -97.071 -137.060
532  -62.634   76.880  -44.903 -103.478  -74.626 -171.721
533  -28.676  155.390  -55.106 -104.360  -64.534 -162.370
534  -48.901 -120.952  -44.057 -111.456  -83.069 -149.146
535  -41.510   39.422  -59.260 -102.586  -64.567 -156.434
536 -149.415  -19.357 -102.889  -62.474  -67.880 -134.916
537  -47.542    3.714  -72.636  -83.263  -49.639 -165.201
538  -35.264   19.874  -50.604  -98.476  -55.343 -169.675
539  -44.953 -152.943  -60.798  -81.786  -59.146 -167.657
540  -55.500  105.037  -85.632  -59.918  -85.362 -130.967
541  -41.887    8.008  -56.928  -93.581  -51.669 -164.959
542  -45.004 -122.736  -62.072  -92.383  -61.034 -172.086
543  -43.899  -33.950  -37.925  -93.897  -76.955 -138.083
544  -51.749 -122.416  -65.140  -79.638  -77.838 -151.581
545  -49.373 -123.735  -52.453  -93.112  -57.913 -151.366
546  -50.359 -115.845  -50.697  -86.986  -88.151 -146.844
547  -49.404  142.041  -60.156 -103.377  -99.390 -155.711
548  -39.574 -139.126  -40.378 -121.907 -104.292  175.530
549  -53.651  150.687  -58.995  -90.445  -52.233 -165.273
550  -44.759  -97.246  -49.387 -106.747  -86.804 -167.169
551  -45.434  119.721  -83.126 -101.597 -152.664 -144.194
552  -77.304  105.605  -50.797 -106.507  -97.409 -171.569
553  -41.859 -100.019  -47.385 -119.192 -111.214  178.542
554  -55.312   72.811  -75.468  -77.581  -96.526 -178.880
555  -41.098   38.396  -40.672  -99.248  -93.508 -176.647
556  -49.978 -153.769  -50.016 -105.127  -90.775  165.786
557  -36.378    3.398  -54.920 -118.616 -127.344 -170.514
558  -41.504  -43.698  -51.694 -109.352  -91.903  178.787
559  -32.868   22.581  -61.495  -92.289  -93.071 -173.702
560  -47.637  121.739  -60.417  -88.885  -94.887  169.811
561  -50.186 -107.606  -37.607 -114.119  -75.714  173.876
562  -47.438 -140.409  -42.891 -115.564 -109.954  177.073
563  -32.276   76.786  -75.054  -99.685 -114.537 -176.127
564  -48.056 -116.745  -46.454  -88.874  -62.694 -153.194
565  -31.555  135.239  -61.494  -83.542  -69.311 -156.005
566  -60.434  155.383  -36.808 -107.153  -62.524 -146.571
567  -42.228 -101.467  -61.301  -92.390  -75.430 -136.776
568  -35.214   48.694  -75.002  -78.733  -49.478 -170.261
569  -44.977  167.878  -59.363  -70.104  -69.903 -168.669
570  -40.637 -168.603  -80.562  -52.869  -71.152 -170.349
571  -54.574  105.849  -45.278  -77.928  -68.025 -155.632
572  -41.032   32.940  -72.006  -85.563  -87.280 -122.561
573  -43.800   97.518  -77.291  -73.652  -43.880 -167.732
574  -48.427  153.456  -63.914  -78.956  -71.758 -170.608
575  -53.033    0.447  -46.308  -93.597  -76.901 -151.872
576  -41.544  -81.510  -58.815  -83.004  -64.573 -169.209
577  -44.128   42.716  -57.826  -77.389  -51.290  173.666
578  -42.830   82.563  -58.619  -85.065  -62.814 -153.855
579  -55.204 -113.359  -54.637  -84.926  -53.009 -164.507
580  -56.565 -157.879  -46.741  -47.700  -78.815  173.741
581  -57.373 -139.969  -51.567  -87.942  -70.418 -175.668
582  -46.232  -32.556  -70.347  -65.181  -48.127  171.641
583  -57.571   20.964  -45.144  -94.955  -61.911 -168.832
584  -39.489  148.532  -51.640  -89.026  -60.409 -153.016
585  -80.908 -101.168  -48.728  -92.279  -74.677 -145.096
586  -66.380 -109.006  -51.125  -94.447  -76.045 -153.244
587  -30.596  116.178  -59.347  -88.955  -74.691 -137.624
588 -132.866    7.633  -68.614  -85.349  -61.996 -177.745
589  -61.419   22.111  -37.549 -101.168  -72.889 -143.337
590  -73.457   31.241  -35.661 -112.858 -140.382 -158.875
591  -64.443  131.197  -70.196  -92.418  -58.113 -162.283
592  -33.376  152.779  -67.657  -93.006  -72.911 -158.373
593  -37.102  172.733  -51.597 -108.929  -73.578 -150.153
594  -54.731  -12.144  -51.385  -87.419  -56.113  177.665
595  -42.653   15.178  -40.231  -99.699  -58.900  177.626
596  -32.180  122.840  -50.243  -83.388  -58.548 -163.167
597  -52.544    2.600  -55.135  -74.076  -65.978 -164.411
598  -41.187  125.082  -61.917  -91.160  -75.357 -151.585
599  -42.864    7.541  -63.762  -73.287  -73.247 -169.607
600  -58.206  147.307  -50.830  -78.015  -69.497 -162.155
601  -36.187  166.961  -62.641  -84.344  -52.801 -153.693
602  -37.299   -1.155  -54.317  -76.531  -63.643 -170.597
603  -45.048  -98.325  -53.776  -91.348  -52.173 -168.530
604  -39.646  135.137  -57.633  -90.052  -36.933  179.023
605  -34.219   13.863  -49.267  -84.210  -70.720 -155.437
606  -54.325 -105.076  -57.723  -71.235  -55.634  170.685
607  -31.325   18.329  -50.912  -79.202  -64.172 -178.767
608  -38.654  151.185  -42.782  -88.016  -62.701 -179.685
609  -31.079  147.732  -50.250  -82.826  -60.642 -178.930
610  -38.573  -90.656  -46.415  -79.435  -64.499 -175.049
611  -64.941  153.978  -54.665  -78.448  -71.591 -179.878
612  -38.367  122.336  -43.638  -73.835  -68.669 -153.892
613  -41.315  160.730  -40.671  -76.696  -82.973 -159.906
614  -42.861   35.624  -47.725  -63.897  -76.410 -158.241
615  -52.049  -95.199  -49.931  -83.690  -78.251 -159.454
616  -64.039   32.374  -52.335  -80.407  -69.230  176.771
617  -57.306  104.133  -59.780  -75.614  -79.670 -156.405
618  -93.845    4.599  -51.641  -96.291  -69.715 -150.171
619  -44.430   17.404  -57.457  -87.482  -75.106 -162.552
620  -37.435  -13.004  -55.185  -86.368  -73.259 -171.999
621  -50.609  121.221  -37.979  -83.130  -88.480 -150.198
622  -57.322    4.062  -40.585  -99.047  -69.627 -163.114
623  -55.943  -12.156  -49.917  -93.263  -67.763 -140.210
624  -40.618  116.998  -82.507  -97.300  -26.589  165.291
625  -44.070  131.622  -58.607  -84.119  -53.134 -171.547
626  -64.814 -101.048  -81.892  -61.991  -83.123 -133.505
627  -43.389 -116.625  -48.992  -85.603  -67.517 -158.401
628  -52.380    1.650  -61.052  -76.291  -61.767 -163.291
629  -33.766  -13.503  -48.267  -82.002  -69.609 -160.778
630  -52.885   99.694  -74.351  -82.259  -86.270 -146.215
631  -75.673 -136.133  -48.026 -102.166  -83.415 -147.107
632  -56.540   93.806  -62.508  -89.002  -80.410 -133.659
633  -76.070   -7.537  -53.258  -93.385  -67.319 -149.072
634  -30.983 -129.304  -51.788  -97.521  -72.593 -157.477
635  -71.781  124.685  -60.199  -81.105  -60.573  179.996
636  -73.393  128.055  -48.998 -110.668  -74.009 -143.852
637  -51.049  141.270  -36.802 -116.565  -74.300 -154.960
638  -56.376    9.581  -53.338 -105.427  -54.195  176.683
639  -48.163  141.336  -56.079  -98.917  -69.453 -169.389
640  -45.495   -2.362  -70.008  -88.385  -77.179 -152.575
641  -39.295   21.224  -37.203 -105.628  -68.121 -157.599
642  -62.496  156.382  -44.060  -87.679  -69.666 -152.460
643  -54.316 -113.539  -52.770  -86.114  -77.676 -152.187
644  -79.044  -58.291  -32.304 -107.039  -82.576 -143.242
645  -46.250   27.661  -50.157  -91.343  -73.910 -153.524
646  -48.368   29.243  -52.374  -73.914  -58.652 -179.604
647  -42.171  -93.171  -61.895  -85.700  -74.745 -148.553
648  -77.666  137.730  -46.787  -83.161  -69.294 -143.236
649  -86.106  159.521  -51.352 -107.356  -64.880 -155.904
650  -54.663   -5.643  -61.608  -83.315  -79.351 -155.697
651  -47.645   19.571  -51.733  -94.455  -68.122 -167.529
652  -48.484 -127.022  -51.378  -83.991  -85.290 -150.350
653  -58.952 -104.000  -41.823  -88.070  -73.050 -157.550
654  -53.856  -79.333  -50.162  -87.546  -76.606 -171.580
655  -47.214  -99.249  -53.034  -83.874  -74.314 -150.816
656  -39.166 -157.753  -52.304 -103.059  -86.576 -139.358
657  -50.089 -102.985  -56.796  -95.388  -65.182 -148.799
658  -29.415 -116.229  -67.425  -87.761  -68.708 -159.600
659  -42.929 -116.216  -66.398  -96.113  -64.046 -152.808
660  -38.444  -99.421  -61.781  -82.042  -69.871 -161.559
661  -77.278  -14.040  -63.958  -80.416  -72.396 -155.013
662  -83.839  122.447  -36.229 -103.570  -62.600 -156.565
663  -46.386  -59.453  -62.511 -101.032  -66.679 -148.555
664  -64.539    9.671  -71.345  -77.945  -63.632 -160.301
665  -43.422    2.568  -61.729  -74.796  -62.727 -159.167
666  -57.579   -7.276  -69.222 -106.159  -58.219 -160.423
667  -54.312 -115.669  -59.008  -89.681  -65.018 -175.259
668  -26.066   91.290  -85.029  -94.650  -61.958 -166.277
669  -52.580  105.616  -63.004  -97.618  -64.702 -159.645
670  -29.850 -171.269  -57.132 -105.519  -58.733 -153.586
671  -37.881   89.112  -68.927  -88.528  -66.746 -169.195
672  -54.674  101.034  -45.472  -89.501  -84.762 -131.846
673  -49.855  -37.464  -64.394 -103.454  -97.016 -169.739
674  -63.461   -2.604  -57.266  -89.578  -65.673 -161.345
675  -55.669  114.362  -49.328 -107.203  -86.964 -140.705
676  -47.538 -143.587  -58.892  -82.935  -70.592 -173.828
677  -45.994   73.554  -55.372  -81.455  -79.914 -161.623
678  -40.789  -40.012  -37.352  -91.163  -77.688 -165.396
679  -76.460   70.647  -62.366  -93.451  -95.108 -145.841
680  -65.818  128.350  -51.294 -102.845  -73.882 -153.183
681  -65.299  119.954  -39.492  -90.415  -76.102 -151.629
682  -43.880 -115.781  -55.101  -73.306  -83.128 -161.910
683  -68.587    9.097  -53.392 -100.882  -88.864 -153.098
684  -59.525  119.326  -54.856  -79.239  -94.731 -144.797
685  -51.372 -102.169  -51.802  -99.047  -67.769 -162.695
686  -42.770  132.993  -50.832  -72.444  -81.393 -162.086
687  -47.728 -105.217  -35.804  -80.792  -93.395 -151.265
688  -35.958   17.668  -52.388  -85.638  -66.620 -175.383
689  -55.339    9.287  -51.592  -93.304  -72.579 -154.187
690  -58.412  137.720  -43.917  -77.753  -70.207 -148.498
691  -56.833  124.222  -57.125  -97.828  -61.768 -148.180
692  -49.122  160.094  -37.691  -83.075  -73.435 -170.476
693  -50.738  -26.766  -56.826  -69.938  -74.120 -160.464
694  -37.643  -40.971  -68.645  -99.707  -77.641  176.780
695  -48.953 -115.629  -77.956  -86.254  -98.844  174.516
696  -56.984   57.798  -83.279  -93.281  -97.315  152.146
697  -46.632  129.839  -82.066  -85.388  -94.017  168.117
698  -59.393  131.212  -71.150  -95.726 -115.333  172.494
699  -56.058   15.586  -79.817 -101.006  -94.338  176.898
700  -64.715  127.978  -47.469 -103.824 -100.495 -174.811
701  -54.769 -135.793  -69.517  -99.334 -110.550 -165.121
702  -51.589  118.844  -62.882  -95.482  -83.617  155.262
703  -50.304  -18.727  -80.779  -95.084  -88.041 -173.749
704  -59.700 -103.638  -55.658 -117.479  -94.505  178.451
705  -41.248  123.411  -90.089  -52.647  -87.663  161.160
706  -60.745   19.981  -48.361 -102.184 -112.683 -149.762
707  -64.703   -4.984  -83.552  -71.731  -52.761  140.203
708  -40.932   19.082  -53.809 -100.069  -93.146  170.904
709  -55.121 -104.442  -71.589  -62.283  -74.059 -171.877
710 -121.258    7.035 -110.327  -46.897  -74.674 -138.411
711  -57.324   -4.404  -72.322  -89.681  -70.491 -172.002
712  -27.741  -32.548  -85.547  -72.951  -77.988 -160.190
713  -29.237 -116.865  -70.200  -91.318  -63.106 -164.184
714  -55.877   14.141  -55.974  -93.022  -49.483 -160.038
715  -37.951  117.530  -50.044  -70.952  -67.695 -166.292
716  -53.350  -98.117  -74.724  -80.504  -48.346 -166.374
717  -30.603  -27.226  -70.879  -75.557  -62.017 -169.856
718  -50.606  117.323  -36.566  -80.440  -72.757 -178.164
719  -27.290    4.238  -58.304  -91.691  -83.683 -148.477
720  -31.026   -5.196  -60.731  -92.426  -63.485 -159.934
721  -39.581  122.083  -81.027  -76.661  -68.188 -178.117
722  -39.993   61.116  -76.797  -58.164  -52.305  177.840
723 -120.986  108.307  -67.151  -64.581  -62.575  165.747
724  -24.997  -96.958  -73.011  -69.969  -65.678 -176.847
725  -45.435  141.228  -53.633  -80.797  -72.778 -153.422
726  -44.429  -27.097  -76.126  -78.246 -165.664  -47.648
727  -38.378 -107.419  -82.720  -64.627  -71.965 -169.946
728  -91.102 -126.678  -85.226  -71.124  -66.438 -170.698
729  -50.318   21.649  -70.355  -57.115  -60.817 -177.622
730  -37.114  159.422  -52.201  -84.714  -63.005 -163.955
731  -70.864  150.505  -54.332  -72.245  -57.502 -165.238
732 -139.405    9.220 -112.832  -22.296  -67.309 -165.181
733  -37.979   -1.120  -48.545  -76.775  -78.991 -158.869
734  -49.974  151.372  -60.670  -56.096  -71.855 -178.262
735  -42.537  104.016  -29.316  -72.639  -51.952 -169.936
736  -47.682    9.522  -39.361  -58.458  -75.461 -174.757
737  -41.710   17.797  -32.700  -82.225  -61.807 -161.923
738  -71.510  -20.541  -52.604  -63.130  -53.822 -161.643
739  -51.060   39.691  -35.901  -88.917  -64.733  177.362
740  -37.714   52.911  -42.054  -87.616  -67.789 -140.176
741  -25.325   14.595  -63.366  -57.270  -65.550 -163.595
742  -22.989  -84.100  -48.171  -67.798  -59.259 -169.474
743 -116.126    4.176  -89.169  -67.191  -55.639 -165.547
744 -139.892  136.881 -107.537  -21.161  -76.333 -149.874
745 -135.259  -55.723  -97.884  -44.892  -53.215 -174.981
746 -127.426  -40.971 -128.270   -5.444  -81.767 -149.475
747 -130.018  106.858  -98.918  -45.453  -69.303 -168.212
748 -137.271  110.862  -89.622  -41.245  -61.841 -178.725
749 -127.495   44.168  -96.948  -30.306  -72.270 -160.655
750  -72.961 -120.810  -48.392  -82.190  -63.373 -166.608
751 -142.749 -145.047 -110.913  -40.705  -57.345 -171.249
752 -103.102  108.828  -78.400  -49.282  -72.453 -157.841
753  -78.859   -6.229  -64.466  -94.831  -72.902 -154.814
754 -128.422  102.310  -84.709  -74.084  -41.006 -156.380
755  -67.109 -112.461  -38.757  -89.548  -53.070 -159.645
756  -84.402  -98.340  -65.366  -69.120  -61.796 -151.043
757  -88.980   72.468  -51.506  -60.646  -93.045 -150.716
758  -63.547 -178.190  -28.271  -93.557  -66.293 -166.551
759  -47.311  114.104  -53.225  -67.625  -71.145 -176.995
760  -62.744  103.959  -34.348  -69.828  -72.540 -163.775
761  -70.979 -110.961  -49.307  -81.731  -65.402 -161.009
762  -69.453  168.217  -55.029  -70.190  -57.592 -163.970
763  -54.865 -163.580  -46.257  -69.027  -67.928 -170.221
764  -38.854  154.895  -26.521  -89.751  -56.904 -172.703
765  -46.092   32.347  -62.446  -70.841  -61.967 -162.725
766  -53.818   88.055  -50.473  -87.975  -59.247 -168.217
767  -68.028  123.598  -56.719  -75.544  -82.184 -140.791
768  -61.078 -108.669  -45.875  -75.960  -67.569 -168.331
769  -65.173  112.110  -41.763  -76.707  -66.372 -165.994
770  -72.614   17.497  -61.455  -55.419  -61.157  178.343
771  -58.915  -32.894  -35.885  -74.190  -78.721 -154.552
772  -56.516   14.025  -59.938  -50.134  -69.021 -160.755
773  -75.177   72.921  -44.271  -76.000  -63.266  178.670
774  -41.386  115.660  -63.613  -63.682  -84.629 -158.105
775  -68.022  172.085  -57.426  -66.672  -76.005 -168.777
776  -54.530  115.919  -34.822  -75.658  -83.831 -161.061
777  -54.916  -32.010  -50.776  -69.865  -91.640 -146.505
778 -124.679   -0.677  -71.164  -53.095  -59.001 -165.564
779  -69.439  119.813  -31.562  -94.305  -73.255 -158.316
780  -53.913  -12.574  -41.932  -93.438  -64.661 -156.009
781  -86.357   -6.650  -39.358  -81.047  -66.878 -170.691
782  -44.083  -90.689  -45.899  -78.807  -75.402 -157.181
783  -53.189  -82.500  -66.896  -63.554  -70.136 -169.328
784  -78.059   16.430  -60.991  -62.297  -85.450 -156.721
785  -46.543  -82.173  -71.331  -56.184  -77.566 -171.457
786  -37.332 -104.401  -75.720  -65.623  -77.282 -166.442
787  -66.168  -59.276  -29.464  -73.069  -70.558 -165.935
788  -50.937  -99.306  -60.743  -73.768  -52.463 -168.414
789  -35.868 -106.981  -37.391  -74.585  -70.773 -145.048
790  -44.058   74.774  -36.953  -79.478  -58.626 -153.576
791  -39.806  -23.438  -54.027  -53.548  -68.088 -163.788
792  -38.534 -131.847  -64.240  -66.717  -62.674 -155.830
793  -44.831  122.727  -40.730  -56.251  -72.493 -161.393
794  -39.060 -103.408  -45.688  -74.343  -62.912 -167.107
795  -36.034   21.890  -24.010  -80.930  -60.116 -166.891
796  -60.045   18.609  -43.758  -66.660  -45.997  171.109
797  -77.938   45.233  -58.235  -68.845  -59.196 -168.689
798  -47.515  -89.026  -37.111 -138.925   60.893  158.460
799  -45.694  -79.928  -50.632 -116.162   82.681  154.237
800  -41.244   64.615  -63.780 -110.541   66.851 -176.131
801  -45.441   67.285  -65.875 -119.481   79.688  174.763
802  -59.373  -91.847  -41.727 -121.672   57.224 -179.867
803  -78.879   27.877  -58.456 -117.271   77.272  155.575
804  -79.303 -100.592  -62.940 -104.982  108.518 -177.719
805  -57.731 -139.555  -70.826  -96.198   91.793 -133.470
806  -45.960  114.060  -83.444  -71.874  164.688 -177.506
807  -61.784   10.471  -56.751 -118.007   74.320  164.163
808  -37.404  -11.892  -61.861 -106.961  100.037 -151.234
809  -63.836  -97.398  -57.255 -115.723   80.406  176.743
810  -58.202   16.242  -57.480  -97.945  111.242 -153.674
811  -52.466 -106.423  -57.563  -86.662  114.106 -160.840
812  -68.804 -138.716  -46.549 -111.209  111.524 -172.530
813  -33.276  166.542  -48.327  -83.013  136.132  160.198
814  -65.413 -157.204  -33.639 -115.364  110.189 -159.018
815  -50.278    7.662  -35.971  -95.142   87.333 -169.839
816  -42.725   16.623  -56.133  -90.177   96.240 -163.955
817  -38.912 -111.216  -51.710  -93.941  107.465 -157.539
818  -45.428  -68.453  -35.201 -101.878  126.567 -160.362
819  -37.850 -109.811  -32.303 -107.037 -155.306 -177.349
820  -31.169  161.019  -36.983  -81.825  -46.121   20.465
821  -37.298  118.768  -31.137 -104.688  145.926  169.516
822  -38.297   26.061  -44.847  -96.269  135.892  154.948
823  -59.615   76.723  -40.760 -106.239  116.238  174.412
824  -52.004   33.887  -50.661  -76.100  133.088 -173.947
825  -57.733   85.624  -55.609 -103.161   74.512 -176.704
826  -41.990   93.395  -41.916  -99.498  121.163 -179.826
827  -50.794  137.960  -53.774 -103.104   97.811 -173.763
828  -43.597 -142.603  -40.245 -105.015   94.309 -163.134
829  -39.019 -134.759  -48.694  -81.557  162.082  144.904
830  -57.405  104.876  -73.576  -97.712   85.450 -147.955
831  -99.514  -13.469  -56.968  -93.100  151.728  170.812
832  -79.115 -115.714  -47.236  -87.820  153.942  156.489
833  -54.346   20.189  -39.518  -87.442  103.828 -153.850
834  -37.297  -84.777  -35.018 -110.609  120.560  176.529
835  -71.422  143.612  -34.934  -95.762   86.924 -149.240
836  -47.612  -36.276  -43.164  -94.150  129.395  174.428
837  -69.487   29.030  -34.114  -93.560  132.600 -177.077
838  -51.889  -91.280  -35.168  -81.659  135.468  178.485
839  -65.944 -138.459  -20.634  -73.628  137.875  165.325
840  -49.293 -135.822  -37.854  -79.278  139.944  165.699
841  -50.268  136.728  -19.754  -77.839  118.279  176.160
842  -52.619  145.691  -45.866  -85.616  156.089  140.884
843  -37.802  -84.571  -50.177  -87.869   86.550 -158.165
844  -40.539   28.646  -57.042  -43.044  -87.195   -7.573
845  -47.981  -97.098  -46.628  -95.353  -89.235    4.418
846  -27.481  -43.044  -54.115  -91.889  -80.569   -2.025
847  -51.303  148.382  -52.375  -61.250  -93.236  -12.702
848  -65.443  -15.464  -54.773 -111.113  131.130 -175.128
849  -53.418   77.195  -66.117 -100.723   97.097 -167.004
850  -43.803  146.644  -29.025 -115.359   77.681 -139.975
851  -56.066   -6.064  -54.484 -107.609   77.966 -168.555
852  -48.698   29.020  -51.421 -101.523   73.042 -152.694
853  -33.840  -19.451  -47.400 -109.618  175.992  153.177
854  -42.245  136.435  -27.016 -116.606  103.006  152.293
855  -38.265  148.562  -47.683 -109.583   78.871 -168.883
856  -59.774  -28.138  -56.918  -93.690   72.524 -149.853
857  -45.871  133.299  -45.502  -83.350   75.238 -173.984
858  -43.839  126.065  -44.224  -94.044   72.904 -129.708
859  -53.304  126.337  -17.884 -112.902   70.681 -170.901
860  -47.951 -165.880  -37.848 -123.316  109.231  150.613
861  -49.326  -33.579  -27.397 -123.237   93.387 -167.168
862  -80.463 -128.328  -39.394  -92.279  105.844  176.129
863  -40.132   30.799  -37.208 -110.709   96.811  178.414
864  -51.121 -157.098  -59.160 -115.138  104.658 -179.476
865  -35.174 -139.850  -61.789  -91.259  155.130  173.640
866  -49.807  135.194  -69.912  -78.653  123.151 -168.352
867  -46.958 -103.463  -54.058  -88.695  141.661 -169.997
868  -44.060    5.030  -58.911 -124.303   83.483 -141.857
869  -61.405  -86.728  -49.620 -114.494  112.649  177.235
870  -61.641  162.293  -65.628  -87.589  139.446 -163.526
871  -37.882  -28.092  -59.679 -114.796  115.913 -148.396
872  -78.286  104.923  -61.965  -93.213  153.385  155.608
873  -54.199 -123.637  -60.523  -85.240  156.173  169.052
874  -49.435  115.570  -30.923 -115.754   99.694 -156.629
875  -49.677   60.407  -64.040 -106.737  137.537  176.676
876  -65.400  -74.887  -59.584 -108.046  101.461 -158.514
877  -59.212  -96.063  -86.192  -74.244  130.408 -174.765
878  -53.506 -102.793  -60.163  -89.405  110.247 -157.492
879  -32.241   -0.851  -67.419 -110.143  136.439 -174.983
880  -49.045   -8.704  -61.192  -97.421  147.273  173.683
881  -42.012 -104.263  -76.716 -100.499  110.899 -146.508
882  -29.937 -131.205  -64.265  -89.296  110.254 -158.799
